x,y,Hour,Weekday,mean,std,upper_threshold,lower_threshold,deviation_type
2025-04-02 04:00:00,0,4,2,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-04-02 05:00:00,0,5,2,0.13333333333333333,0.35186577527449836,0.83706488388233,-0.5703982172156634,Normal
2025-04-02 06:00:00,45,6,2,17.0,15.786069808536892,48.57213961707379,-14.572139617073784,Normal
2025-04-02 07:00:00,12,7,2,10.333333333333334,11.805971047777154,33.94527542888764,-13.278608762220975,Normal
2025-04-02 08:00:00,18,8,2,17.6875,17.734030374771926,53.15556074954385,-17.780560749543852,Normal
2025-04-02 09:00:00,50,9,2,31.5625,22.733143938605,77.02878787721,-13.90378787721,Normal
2025-04-02 10:00:00,67,10,2,60.4375,78.62397323123952,217.68544646247904,-96.81044646247904,Normal
2025-04-02 11:00:00,102,11,2,86.3529411764706,60.79981617619271,207.95257352885602,-35.24669117591482,Normal
2025-04-02 12:00:00,39,12,2,27.0625,27.586152927389733,82.23480585477947,-28.109805854779466,Normal
2025-04-02 13:00:00,85,13,2,43.529411764705884,34.7061191417645,112.94165004823489,-25.882826518823123,Normal
2025-04-02 14:00:00,81,14,2,31.529411764705884,25.698048678496058,82.925509121698,-19.86668559228623,Normal
2025-04-02 15:00:00,13,15,2,25.875,38.14861290619446,102.17222581238892,-50.422225812388916,Normal
2025-04-02 16:00:00,16,16,2,13.4375,12.780029994748315,38.99755998949663,-12.12255998949663,Normal
2025-04-02 17:00:00,0,17,2,9.125,11.615363389350618,32.35572677870124,-14.105726778701236,Normal
2025-04-02 18:00:00,40,18,2,19.1875,20.471830238973098,60.131160477946196,-21.756160477946196,Normal
2025-04-02 19:00:00,9,19,2,14.5625,18.9489445616372,52.4603891232744,-23.335389123274403,Normal
