x,y,Hour,Weekday,mean,std,upper_threshold,lower_threshold,deviation_type
2025-03-20 02:00:00,309,2,3,319.1333333333333,188.76586656742893,696.6650664681912,-58.39839980152453,Normal
2025-03-20 03:00:00,330,3,3,320.26666666666665,176.5670518797995,673.4007704262656,-32.867437092932335,Normal
2025-03-20 04:00:00,309,4,3,326.0625,174.94283590171202,675.948171803424,-23.82317180342403,Normal
2025-03-20 05:00:00,310,5,3,313.75,169.95509210768984,653.6601842153797,-26.160184215379672,Normal
2025-03-20 06:00:00,419,6,3,624.75,1146.6388271814276,2918.027654362855,-1668.5276543628552,Normal
2025-03-20 07:00:00,664,7,3,489.1875,260.31678617919874,1009.8210723583975,-31.446072358397487,Normal
2025-03-20 08:00:00,1594,8,3,1035.0588235294117,642.0546579719903,2319.1681394733923,-249.0504924145689,Normal
2025-03-20 09:00:00,3424,9,3,1561.9411764705883,1061.7756631339453,3685.492502738479,-561.6101497973023,Normal
2025-03-20 10:00:00,4124,10,3,2053.0,1337.43495168924,4727.86990337848,-621.8699033784801,Normal
2025-03-20 11:00:00,3910,11,3,2176.4117647058824,1387.9760921402576,4952.363948986398,-599.5404195746328,Normal
2025-03-20 12:00:00,4685,12,3,2155.0588235294117,1477.3000486778337,5109.658920885079,-799.5412738262557,Normal
2025-03-20 13:00:00,4267,13,3,2473.9411764705883,1665.2426050949841,5804.426386660556,-856.54403371938,Normal
2025-03-20 14:00:00,2724,14,3,2083.1176470588234,1403.138173985056,4889.393995028935,-723.1587009112886,Normal
2025-03-20 15:00:00,2427,15,3,1715.3529411764705,1072.2970636195264,3859.947068415523,-429.2411860625823,Normal
2025-03-20 16:00:00,2203,16,3,1638.7058823529412,1078.303515058833,3795.3129124706074,-517.9011477647248,Normal
2025-03-20 17:00:00,1846,17,3,1334.0588235294117,905.9939618030185,3146.0467471354486,-477.9291000766252,Normal
2025-03-20 18:00:00,2392,18,3,1013.0,705.741365515725,2424.48273103145,-398.48273103144993,Normal
2025-03-20 19:00:00,1288,19,3,923.8235294117648,630.7042923682735,2185.2321141483117,-337.5850553247823,Normal
2025-03-20 20:00:00,845,20,3,577.75,350.160820195521,1278.071640391042,-122.57164039104202,Normal
2025-03-20 21:00:00,325,21,3,361.29411764705884,186.26753766621627,733.8291929794914,-11.2409576853737,Normal
2025-03-20 22:00:00,296,22,3,323.11764705882354,178.93220865489155,680.9820643686066,-34.74677025095957,Normal
2025-03-20 23:00:00,299,23,3,335.8,189.3561270652282,714.5122541304564,-42.912254130456404,Normal
2025-03-21 00:00:00,272,0,4,320.0,178.20814475534743,676.4162895106949,-36.41628951069487,Normal
2025-03-21 01:00:00,279,1,4,346.875,183.50435962123626,713.8837192424726,-20.133719242472523,Normal
2025-03-21 02:00:00,272,2,4,319.1333333333333,188.76586656742893,696.6650664681912,-58.39839980152453,Normal
2025-03-21 03:00:00,279,3,4,320.26666666666665,176.5670518797995,673.4007704262656,-32.867437092932335,Normal
2025-03-21 04:00:00,274,4,4,326.0625,174.94283590171202,675.948171803424,-23.82317180342403,Normal
2025-03-21 05:00:00,278,5,4,313.75,169.95509210768984,653.6601842153797,-26.160184215379672,Normal
2025-03-21 06:00:00,257,6,4,624.75,1146.6388271814276,2918.027654362855,-1668.5276543628552,Normal
2025-03-21 07:00:00,275,7,4,489.1875,260.31678617919874,1009.8210723583975,-31.446072358397487,Normal
2025-03-21 08:00:00,284,8,4,1035.0588235294117,642.0546579719903,2319.1681394733923,-249.0504924145689,Normal
2025-03-21 09:00:00,335,9,4,1561.9411764705883,1061.7756631339453,3685.492502738479,-561.6101497973023,Normal
2025-03-21 10:00:00,296,10,4,2053.0,1337.43495168924,4727.86990337848,-621.8699033784801,Normal
2025-03-21 11:00:00,331,11,4,2176.4117647058824,1387.9760921402576,4952.363948986398,-599.5404195746328,Normal
2025-03-21 12:00:00,321,12,4,2155.0588235294117,1477.3000486778337,5109.658920885079,-799.5412738262557,Normal
2025-03-21 13:00:00,297,13,4,2473.9411764705883,1665.2426050949841,5804.426386660556,-856.54403371938,Normal
2025-03-21 14:00:00,326,14,4,2083.1176470588234,1403.138173985056,4889.393995028935,-723.1587009112886,Normal
2025-03-21 15:00:00,302,15,4,1715.3529411764705,1072.2970636195264,3859.947068415523,-429.2411860625823,Normal
2025-03-21 16:00:00,214,16,4,1638.7058823529412,1078.303515058833,3795.3129124706074,-517.9011477647248,Normal
2025-03-21 17:00:00,207,17,4,1334.0588235294117,905.9939618030185,3146.0467471354486,-477.9291000766252,Normal
2025-03-21 18:00:00,190,18,4,1013.0,705.741365515725,2424.48273103145,-398.48273103144993,Normal
2025-03-21 19:00:00,194,19,4,923.8235294117648,630.7042923682735,2185.2321141483117,-337.5850553247823,Normal
2025-03-21 20:00:00,189,20,4,577.75,350.160820195521,1278.071640391042,-122.57164039104202,Normal
2025-03-21 21:00:00,187,21,4,361.29411764705884,186.26753766621627,733.8291929794914,-11.2409576853737,Normal
2025-03-21 22:00:00,191,22,4,323.11764705882354,178.93220865489155,680.9820643686066,-34.74677025095957,Normal
2025-03-21 23:00:00,190,23,4,335.8,189.3561270652282,714.5122541304564,-42.912254130456404,Normal
2025-03-22 00:00:00,193,0,5,320.0,178.20814475534743,676.4162895106949,-36.41628951069487,Normal
2025-03-22 01:00:00,205,1,5,346.875,183.50435962123626,713.8837192424726,-20.133719242472523,Normal
2025-03-22 02:00:00,186,2,5,319.1333333333333,188.76586656742893,696.6650664681912,-58.39839980152453,Normal
2025-03-22 03:00:00,215,3,5,320.26666666666665,176.5670518797995,673.4007704262656,-32.867437092932335,Normal
2025-03-22 04:00:00,233,4,5,326.0625,174.94283590171202,675.948171803424,-23.82317180342403,Normal
2025-03-22 05:00:00,227,5,5,313.75,169.95509210768984,653.6601842153797,-26.160184215379672,Normal
2025-03-22 06:00:00,184,6,5,624.75,1146.6388271814276,2918.027654362855,-1668.5276543628552,Normal
2025-03-22 07:00:00,188,7,5,489.1875,260.31678617919874,1009.8210723583975,-31.446072358397487,Normal
2025-03-22 08:00:00,201,8,5,1035.0588235294117,642.0546579719903,2319.1681394733923,-249.0504924145689,Normal
2025-03-22 09:00:00,189,9,5,1561.9411764705883,1061.7756631339453,3685.492502738479,-561.6101497973023,Normal
2025-03-22 10:00:00,185,10,5,2053.0,1337.43495168924,4727.86990337848,-621.8699033784801,Normal
2025-03-22 11:00:00,188,11,5,2176.4117647058824,1387.9760921402576,4952.363948986398,-599.5404195746328,Normal
2025-03-22 12:00:00,176,12,5,2155.0588235294117,1477.3000486778337,5109.658920885079,-799.5412738262557,Normal
2025-03-22 13:00:00,196,13,5,2473.9411764705883,1665.2426050949841,5804.426386660556,-856.54403371938,Normal
2025-03-22 14:00:00,188,14,5,2083.1176470588234,1403.138173985056,4889.393995028935,-723.1587009112886,Normal
2025-03-22 15:00:00,205,15,5,1715.3529411764705,1072.2970636195264,3859.947068415523,-429.2411860625823,Normal
2025-03-22 16:00:00,212,16,5,1638.7058823529412,1078.303515058833,3795.3129124706074,-517.9011477647248,Normal
2025-03-22 17:00:00,181,17,5,1334.0588235294117,905.9939618030185,3146.0467471354486,-477.9291000766252,Normal
2025-03-22 18:00:00,206,18,5,1013.0,705.741365515725,2424.48273103145,-398.48273103144993,Normal
2025-03-22 19:00:00,178,19,5,923.8235294117648,630.7042923682735,2185.2321141483117,-337.5850553247823,Normal
2025-03-22 20:00:00,192,20,5,577.75,350.160820195521,1278.071640391042,-122.57164039104202,Normal
2025-03-22 21:00:00,198,21,5,361.29411764705884,186.26753766621627,733.8291929794914,-11.2409576853737,Normal
2025-03-22 22:00:00,195,22,5,323.11764705882354,178.93220865489155,680.9820643686066,-34.74677025095957,Normal
2025-03-22 23:00:00,225,23,5,335.8,189.3561270652282,714.5122541304564,-42.912254130456404,Normal
2025-03-23 00:00:00,183,0,6,320.0,178.20814475534743,676.4162895106949,-36.41628951069487,Normal
2025-03-23 01:00:00,209,1,6,346.875,183.50435962123626,713.8837192424726,-20.133719242472523,Normal
